View Statements Option in Quick Actions RHS is Not Displayed------------>  Closed FD - RHS Sections
My Relation is not Working------------>  Add Nominee - To verify Guardian Name Text Boxã

MyRelations Section is Not Verified------------>  Add Nominee - To verify Error Message for Same Name in Nominee Full Name & Guardian Name Text Boxý

My Relation is not Working------------>  Add Nominee - To verify Error Message for Same Name in Nominee Full Name & Guardian Name Text Boxý

MyRelations Section is Not Verified------------>  Add Nominee - To verify Guardian Date Of BirthĔ

My Relation is not Working------------>  Add Nominee - To verify Guardian Date Of BirthĔ

MyRelations Section is Not Verified------------>  Add Nominee - Guardian Address 'City & State' Fields are Non-Editable and Auto populatedĭ

My Relation is not Working------------>  Add Nominee - Guardian Address 'City & State' Fields are Non-Editable and Auto populatedĭ

MyRelations Section is Not Verified------------>  Add Nominee - To verify 'Nominee & Guardian' Address Fields validation messageŌ

My Relation is not Working------------>  Add Nominee - To verify 'Nominee & Guardian' Address Fields validation messageŌ

MyRelations Section is Not Verified------------>  Add Nominee - To validate Nominee PINCODE Fieldť

My Relation is not Working------------>  Add Nominee - To validate Nominee PINCODE Fieldť

MyRelations Section is Not Verified------------>  Add Nominee - To validate Guardian PINCODE FieldŽ

My Relation is not Working------------>  Add Nominee - To validate Guardian PINCODE FieldŽ

MyRelations Section is Not Verified------------>  Verify Add Nominee Page OTP Screen ComponentsƤ

My Relation is not Working------------>  Verify Add Nominee Page OTP Screen ComponentsƤ

Home Page Text is Not Verified------------>  Verify Add Nominee Page OTP Timing & Resend Buttonǁ

Login is Unsuccessfull------------>  Verify Add Nominee Page OTP Timing & Resend Buttonǁ

Sign Out Button is Not Present------------>  Verify Add Nominee Page OTP Timing & Resend Buttonǁ

 Account Number 546410 is Not Redirected------------>  Verify Add Nominee Page OTP ValidationsǾ

Not Redirected to Expected------------>  Verify Add Nominee Page OTP ValidationsǾ

Failed in Wait For Page To Load. Exception: class org.openqa.selenium.WebDriverException------------>  Verify Add Nominee Page OTP ValidationsǾ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Verify Add Nominee Page OTP ValidationsǾ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Verify Add Nominee Page OTP ValidationsǾ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9689371397. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle YES buttonȢ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9689371397. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Major DOB with Toggle NO buttonȿ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9689371397. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle YES buttonɚ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9689371397. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle NO buttonʁ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9689371397. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle YES button & Guardian Toggle NO buttonʡ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9689371397. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Add Nominee - Minor DOB with Nominee Toggle NO button & Guardian Toggle YES buttonˁ

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9422010772. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Failed in find Web Elements for size close. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Values Fetched from the Nominee Details in FD Page

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin/Login/LogoutUserBasedOnMobile?MobileNo=9422010772. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Failed in redurect to Url https://uat-oneweb.bajajfinserv.in/MyAccountLogin. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Failed in find Web Elements Skip Button in Cochmark. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Failed in click on  Skip Button in Cochmark button using locator using for loop without Fail. Exception: class java.lang.NullPointerException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Loader Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Failed in scroll To WebElement If Present for MyAccount Icon. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Profile Menu Icon Is Element Displayed Failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

Take screen shot failed. Exception: class org.openqa.selenium.WebDriverException------------>  Edit Nominee - To verify Cancel Button-

